Date,AAPL,GOOG,MSFT,NBCC.NS,TATAMOTORS.NS,TCS.NS
2023-11-28,189.263671875,137.96653747558594,379.099365234375,45.0403938293457,695.3541870117188,3412.722412109375
2023-11-29,188.2398223876953,135.7570037841797,375.2855224609375,46.3651123046875,710.1585083007812,3455.600830078125
2023-11-30,188.81637573242188,133.28868103027344,375.344970703125,50.40550231933594,704.226806640625,3429.884033203125
2023-12-01,190.09866333007812,132.69151306152344,370.98638916015625,49.4450798034668,703.2797241210938,3453.53564453125
2023-12-04,188.29945373535156,130.01419067382812,365.6668701171875,52.0614013671875,703.4292602539062,3454.322509765625
2023-12-05,192.26565551757812,131.76589965820312,369.0150451660156,51.06786346435547,706.7689819335938,3473.15576171875
2023-12-06,191.17222595214844,130.81040954589844,365.330078125,51.69710159301758,720.2274169921875,3544.455810546875
2023-12-07,193.11058044433594,137.7973175048828,367.45989990234375,53.71729278564453,719.72900390625,3555.076904296875
2023-12-08,194.5419921875,135.99586486816406,370.7090148925781,52.193870544433594,712.3517456054688,3566.681640625
2023-12-11,192.02708435058594,134.06500244140625,367.8065490722656,52.95558166503906,718.58251953125,3582.613525390625
2023-12-12,193.5479736328125,133.00999450683594,370.8575744628906,53.25364303588867,713.1991577148438,3611.33056640625
2023-12-13,196.778564453125,133.3384552001953,370.8476867675781,53.12117385864258,718.0840454101562,3534.080078125
2023-12-14,196.92767333984375,132.5720672607422,362.487060546875,54.644596099853516,717.5357666015625,3606.560791015625
2023-12-15,196.3909149169922,133.2090606689453,367.241943359375,54.37965393066406,730.1468505859375,3797.1044921875
2023-12-18,194.72091674804688,136.54327392578125,369.1438903808594,54.84330749511719,728.5517578125,3795.334228515625
2023-12-19,195.76466369628906,137.448974609375,369.7481384277344,54.57836151123047,726.7074584960938,3753.045654296875
2023-12-20,193.66725158691406,139.00161743164062,367.1329650878906,49.90873336791992,703.080322265625,3717.494140625
2023-12-21,193.51812744140625,141.1315460205078,370.0254821777344,51.796451568603516,706.6692504882812,3724.82080078125
2023-12-22,192.444580078125,142.04721069335938,371.0556640625,51.92892837524414,722.4705200195312,3760.716552734375
2023-12-26,191.89788818359375,142.146728515625,371.13494873046875,51.86268997192383,717.3363647460938,3732.73779296875
2023-12-27,191.99725341796875,140.77325439453125,370.5505065917969,52.95558166503906,738.6206665039062,3748.12841796875
2023-12-28,192.42471313476562,140.61398315429688,371.7491455078125,54.87642288208008,751.5806884765625,3737.015380859375
2023-12-29,191.38096618652344,140.265625,372.5019836425781,54.01535415649414,777.550537109375,3730.623291015625
2024-01-01,,,,54.21406173706055,788.167724609375,3748.0302734375
2024-01-02,184.53208923339844,138.902099609375,367.380615234375,53.38611602783203,781.9868774414062,3720.591796875
2024-01-03,183.15037536621094,139.69833374023438,367.1131286621094,58.287567138671875,779.0459594726562,3630.6552734375
